User,total_spend,avg_spend,median_spend,max_spend,transaction_count,unique_mcc,unique_merchants,unique_cities,online_pct,chip_pct,swipe_pct,fraud_rate,refund_rate,error_rate,first_year,last_year,tenure,auto,dining,education,entertainment,financial_services,fuel,grocery,healthcare,home_improvement,insurance,personal_care,retail,telecom,transport,utilities,grocery_pct,dining_pct,fuel_pct,retail_pct,transport_pct,financial_services_pct,healthcare_pct,auto_pct,telecom_pct,utilities_pct,education_pct,home_improvement_pct,entertainment_pct,personal_care_pct,insurance_pct,cluster_4,cluster_5,cluster_6,cluster_999,cluster_0,cluster_42,cluster_100,cluster_123,agg_cluster,high_value
177,1124100.52,26.95684700239808,20.78,3111.35,41700,86,626,337,0.18517985611510793,0.17714628297362112,0.637673860911271,0.00011990407673860912,0.017074340527577937,0.013333333333333334,1998,2020,23,24216.57,111138.31,2631.36,5124.62,91800.0,29121.85,59716.82,21016.37,4854.12,3477.92,1925.48,62664.74,56897.25,375085.71,87372.76,0.053124092496639,0.0988686581160909,0.02590680235607399,0.055746562593886176,0.33367630681284627,0.08166529448807656,0.01869616606884943,0.021543064493911985,0.0506158025796483,0.07772682108535987,0.002340858271286984,0.004318225918087824,0.004558862760778724,0.0017129073118834603,0.003093958180892933,2,2,4,3,2,2,3,4,4,1
178,602304.61,66.63398716672198,53.49,1206.75,9039,83,322,270,0.08839473393074455,0.25124460670428145,0.660360659364974,0.000885053656377918,0.02456023896448722,0.015156543865471845,2000,2020,21,12415.11,1263.52,3195.6,7273.94,130320.0,13403.78,39791.1,34043.11,10965.27,5014.41,4733.73,86676.79,101289.14,0.0,16470.43,0.06606474421638579,0.0020978089475356997,0.022254154754020563,0.1439085614835324,0.0,0.2163689233592285,0.05652141696209166,0.020612676366531548,0.16816929227886868,0.027345681448461768,0.005305621021230437,0.018205522285476117,0.012076845966694493,0.007859362059340704,0.008325372106980885,3,1,2,0,4,1,4,2,1,0
179,214766.93,51.453505031145184,32.06,1080.0,4174,70,166,80,0.09942501197891711,0.2740776233828462,0.6264973646382367,0.00023957834211787255,0.07211308097747963,0.019166267369429803,2009,2020,12,302.32,712.51,235.63,1128.78,78509.7,10424.47,15695.88,11590.63,916.63,0.0,3714.46,21540.05,24659.48,138.22,2237.54,0.07308331873999409,0.0033175964288356687,0.04853852499544506,0.10029500351846535,0.0006435813930943652,0.36555767687325047,0.053968411244692094,0.0014076655097691251,0.11481972573710487,0.010418456882537735,0.001097142842242984,0.004268022083288149,0.005255837106764994,0.01729530705681736,0.0,3,1,2,0,4,1,4,2,0,0
180,560280.71,38.17926473594548,7.95,1657.58,14675,87,436,256,0.06964224872231686,0.29294718909710393,0.6374105621805792,0.0018398637137989778,0.03734241908006814,0.0106984667802385,2004,2020,17,25489.81,26604.87,1289.59,3237.7,93933.07,15439.07,27526.0,9211.32,4180.03,18089.25,9050.65,45277.73,27651.01,9115.22,58805.29,0.04912894466775414,0.047484893777620864,0.027555954942657227,0.0808125805366385,0.01626902343291455,0.16765358564638075,0.01644054459772495,0.045494712819936285,0.0493520649675767,0.10495683494082815,0.002301685524743481,0.0074605995269763975,0.005778710461047285,0.016153777630502398,0.03228604818466801,3,1,2,0,4,1,4,2,1,0
190,408348.81,32.63135767939907,18.08,1045.09,12514,79,259,175,0.12170369186511107,0.29167332587502,0.586622982259869,0.006552661019657983,0.07367748122103245,0.013424964040274892,2004,2020,17,11816.44,14085.84,182.35,2718.88,17632.5,29836.07,48031.79,26286.59,1552.8799999999999,2792.51,3550.87,49051.97,54859.38,16791.74,0.0,0.11762441526399943,0.03449462727710655,0.07306515721204135,0.12012272057312963,0.04112106999895506,0.04317999604308875,0.06437288258535638,0.028937123632122256,0.13434441011350076,0.0,0.00044655450324441987,0.0038028272936561267,0.006658229272175423,0.008695678579300868,0.006838540805347272,3,1,2,0,4,1,4,2,1,0
191,245547.64,31.618289981972705,26.205,1152.51,7766,71,210,95,0.18271954674220964,0.2650012876641772,0.5522791655936132,0.00141643059490085,0.09580221478238475,0.030260108163790884,2008,2020,13,5343.07,2291.79,1056.99,0.0,18540.0,19173.76,25972.95,5956.4,1729.41,0.0,3010.37,20699.96,27286.78,16333.77,38050.13,0.10577560427785011,0.009333382312287749,0.07808570263595284,0.0843011971118924,0.06651975966863294,0.07550469635953333,0.024257614530524503,0.021759810031161363,0.1111262156704092,0.1549602757330512,0.0043046229236819375,0.0070430731893819055,0.0,0.012259820538287397,0.0,3,1,2,0,4,1,4,2,1,0
195,223539.46,41.0013683052091,24.25,627.41,5452,76,260,156,0.16397652237710933,0.3842626559060895,0.45176082171680115,0.0020176082171680116,0.03539985326485693,0.011555392516507704,2009,2020,12,3693.32,16367.03,460.38,2297.31,0.0,11386.44,22425.57,15479.2,308.86,0.0,2034.05,33334.28,21736.27,16090.38,19328.96,0.10032040875467804,0.07321763235895802,0.05093704708779381,0.14912033875361425,0.07198004325500294,0.0,0.06924593984435679,0.01652200466083259,0.09723683684303434,0.08646777620380759,0.0020595021568004146,0.0013816799951113777,0.010276977496501066,0.009099288331465057,0.0,3,1,2,0,4,1,4,2,1,0
200,2518.52,22.895636363636363,13.02,75.67,110,22,33,7,0.07272727272727272,0.9272727272727272,0.0,0.0,0.02727272727272727,0.0,2020,2020,1,60.78,229.34,57.79,27.64,0.0,196.79,360.85,302.38,46.7,0.0,0.0,744.21,0.0,40.12,27.22,0.14327859218906344,0.09106141702269586,0.07813715991931769,0.2954949732382511,0.015929990629417277,0.0,0.12006257643377857,0.024133221098105236,0.0,0.01080793481886187,0.022946015914108286,0.018542636151390502,0.010974699426647397,0.0,0.0,0,0,3,4,3,0,2,0,0,0
203,5233.45,65.418125,30.3,344.0,80,21,31,5,0.0625,0.925,0.0125,0.0,0.025,0.0,2020,2020,1,36.07,0.0,0.0,30.35,1020.0,266.56,447.11,359.68,53.78,0.0,57.730000000000004,1197.19,632.23,0.0,86.02,0.08543312728697132,0.0,0.050933896378106226,0.22875732069667237,0.0,0.194900113691733,0.06872713028690444,0.006892203040059617,0.12080558713659251,0.01643657625466948,0.0,0.01027620403366804,0.005799233775043232,0.011030964277866418,0.0,0,0,3,4,3,0,2,0,0,0
207,569484.99,47.342671044974644,29.97,1129.37,12029,80,312,224,0.07049630060686674,0.22628647435364535,0.7032172250394879,0.003740959348241749,0.04489151217890099,0.010640951034998753,2003,2020,18,21820.4,7970.33,2308.21,3007.93,99991.91,20767.48,48089.65,45096.61,14069.06,10888.41,25326.14,95180.71,63621.34,744.9300000000001,9954.51,0.0844441044881622,0.013995680553406685,0.03646712444519389,0.16713471236528993,0.00130807661848998,0.17558304741271583,0.07918840846007197,0.0383160230439085,0.11171732550843877,0.017479846132555665,0.004053153358791774,0.02470488291535129,0.005281842459096244,0.044472006189311505,0.019119748880475324,3,1,2,0,4,1,4,2,1,0
214,105196.2,41.41582677165354,27.03,1144.52,2540,63,185,68,0.17125984251968504,0.0,0.8287401574803149,0.004724409448818898,0.028346456692913385,0.010236220472440945,2018,2019,2,1325.48,10458.69,2227.89,304.84000000000003,11340.0,5716.67,11521.86,5899.59,660.12,234.71,650.51,9703.14,0.0,15151.86,4366.34,0.10952734034119103,0.09942079656869736,0.05434293253938831,0.09223850291170213,0.14403429021200387,0.1077985706708037,0.05608177861937979,0.012600074907648756,0.0,0.04150663236884983,0.02117842659715845,0.0062751316112178955,0.0028978233054045683,0.006183778501504807,0.0022311642435753386,3,1,2,0,4,1,4,2,0,0
231,204.01,9.714761904761904,10.69,71.0,21,9,11,6,0.14285714285714285,0.6190476190476191,0.23809523809523808,0.0,0.047619047619047616,0.0,2020,2020,1,0.0,0.0,39.58,0.0,0.0,19.099999999999994,71.13,36.29,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.3486593794421842,0.0,0.09362286162443015,0.02411646487917259,0.0,0.0,0.17788343708641732,0.0,0.0,0.0,0.19401009754423804,0.0,0.0,0.0,0.0,1,3,3,4,3,3,1,3,2,0
242,801604.91,21.89459494154922,21.73,1102.96,36612,88,508,302,0.026275538074948104,0.27392658144870535,0.6997978804763465,0.0010379110674095925,0.16836010051349284,0.016196875341418115,2001,2020,20,21835.13,15616.6,17918.48,4216.69,24724.11,172726.28,229121.24,55787.14,9391.91,2230.72,1253.28,35910.82,61940.58,0.0,20162.74,0.2858281394508923,0.019481667097074044,0.21547557636591821,0.044798652742783225,0.0,0.030843261676129205,0.06959430924643413,0.027239266785429248,0.07727070933235676,0.025152964694290608,0.02235325629430089,0.01171638282505031,0.0052603095956585385,0.0015634634772883314,0.0027828172858871333,1,3,0,2,4,3,1,3,2,0
248,16182.14,47.454956011730204,15.23,1089.94,341,37,56,15,0.05571847507331378,0.9032258064516129,0.04105571847507331,0.0,0.04398826979472141,0.005865102639296188,2019,2019,1,88.07,1048.32,137.72,26.94,1080.0,1204.01,1483.07,345.24,296.05,0.0,213.57999999999998,1392.34,1625.45,0.0,1766.3600000000001,0.09164857058460747,0.0647825318530182,0.07440363264685636,0.08604177197824268,0.0,0.06674024572769732,0.021334631884287247,0.005442419852998429,0.10044715964637557,0.10915490781812542,0.008510617260757847,0.01829486087748592,0.0016647983517631168,0.013198501557890365,0.0,0,0,3,4,3,0,2,0,0,0
256,496647.57,33.087779480346434,12.17,1285.98,15010,87,425,214,0.1882078614257162,0.31105929380413055,0.5007328447701532,0.0014656895403064624,0.054097268487674884,0.013324450366422385,2007,2020,14,51966.88,28793.87,4630.23,4305.28,13048.98,37292.17,68444.49,42749.23,8021.15,5167.02,8340.92,71923.94,15318.36,9440.58,33179.11,0.1378129968500601,0.05797646407491735,0.07508779314071747,0.144818870250387,0.01900861006930931,0.026274124325223216,0.08607558474513427,0.10463532520656448,0.03084352149352105,0.06680614585509802,0.009322969203292387,0.01615058742761995,0.008668682301214118,0.016794444398469523,0.010403795995619188,3,1,2,0,4,1,4,2,1,0
261,444037.15,38.54489149305556,13.545,959.12,11520,83,607,352,0.16927083333333334,0.21822916666666667,0.6125,0.0011284722222222221,0.03767361111111111,0.02361111111111111,2001,2020,20,2705.4,1885.22,251.54,10417.85,34478.67,17106.15,27356.97,26914.87,883.9,0.0,7495.75,52902.56,51194.37,27889.84,29052.45,0.06160964234636674,0.004245635753675115,0.038524141504826796,0.11913994133148542,0.06280969959382902,0.07764816524923646,0.06061400493179455,0.006092733457099254,0.1152929884357649,0.06542797151094228,0.0005664841331406617,0.0019905992099985325,0.023461663061300164,0.01688090737452936,0.0,3,1,2,0,4,1,4,2,1,0
274,10735.36,47.71271111111111,45.52,251.44,225,31,56,21,0.035555555555555556,0.7377777777777778,0.22666666666666666,0.0,0.022222222222222223,0.017777777777777778,2020,2020,1,0.0,1977.87,196.85,136.56,0.0,140.45,483.51,533.81,63.36,211.93,0.0,1123.93,140.57,98.58,476.96000000000004,0.0450390112674377,0.18423881453439844,0.013082933408847024,0.10469420680815548,0.00918273816620961,0.0,0.04972446196494574,0.0,0.013094111422439488,0.04442887802551568,0.018336599797305352,0.005901991176821271,0.012720579468224634,0.0,0.01974130350542506,0,0,3,4,3,0,2,0,0,0
275,848702.8,42.57991169977925,44.879999999999995,1575.6,19932,90,440,246,0.024031707806542242,0.25757575757575757,0.7183925346177001,0.001806140878988561,0.060054184226369656,0.013847080072245636,2000,2020,21,332953.17,13461.97,2417.95,6034.97,74803.35,22999.62,37891.59,18868.69,16507.09,3276.48,14830.35,61073.7,33326.19,3.74,34824.36,0.044646476952827294,0.01586181876623949,0.02709973385265136,0.07196123307240178,4.406725181064561e-06,0.08813845082165395,0.022232388063289053,0.39230832041558006,0.03926720873313956,0.04103245564878542,0.002848994960308838,0.019449788547887432,0.007110816648654865,0.017474138178877222,0.003860574043116153,2,2,4,3,2,2,3,4,0,0
279,8320.4,56.98904109589041,29.975,734.48,146,28,43,14,0.2534246575342466,0.6438356164383562,0.10273972602739725,0.0,0.0547945205479452,0.02054794520547945,2019,2020,2,78.74,65.94,33.36,68.0,0.0,459.8,874.65,611.1600000000001,0.0,468.2,141.16,1366.15,1162.18,1177.09,11.62,0.10512114802172973,0.00792509975481948,0.055261766261237445,0.16419282726791984,0.14147036200182683,0.0,0.07345319936541514,0.00946348733233979,0.13967838084707468,0.0013965674727176578,0.004009422623912312,0.0,0.008172684005576655,0.016965530503341184,0.05627133310898515,0,0,3,4,3,0,2,0,0,0
285,1313056.25,56.19516605323975,53.88,860.1,23366,84,319,145,0.2626037832748438,0.1919455619275871,0.5454506547975692,0.0013695112556706326,0.024480013695112556,0.02191218009073012,2001,2020,20,44131.27,32944.83,3508.96,3790.96,16936.01,89731.71,183107.78,163367.25,11915.76,0.0,9746.31,275248.95,54437.9,266247.74,43667.05,0.1394515886124452,0.025090189395922682,0.06833805482438396,0.2096246447933971,0.2027694853133672,0.012898160303490424,0.12441755636896744,0.033609580701512216,0.04145892455102362,0.033256039107235506,0.0026723607613916007,0.009074828287059295,0.002887126884320455,0.007422614225399711,0.0,1,3,5,2,0,3,1,3,2,1
302,215454.21,36.89284417808219,11.434999999999999,1503.98,5840,70,220,113,0.0696917808219178,0.3690068493150685,0.5613013698630137,0.002226027397260274,0.028424657534246577,0.015410958904109588,2010,2020,11,5272.61,2535.14,305.17,2929.92,11932.93,10045.52,22801.96,19347.65,2354.12,1279.55,4931.1,40709.95,13286.21,1950.69,21467.85,0.10583204663301775,0.011766490893819155,0.04662484896442729,0.18894942920818303,0.009053849539537891,0.055384993405327286,0.08979935922347491,0.02447206763794497,0.06166604959819536,0.09963996526222439,0.0014164030491676167,0.010926312370503226,0.013598805982951089,0.022886997659502688,0.005938848909009483,3,1,2,0,4,1,4,2,1,0
306,48927.83,41.394103214890016,40.0,765.86,1182,34,67,19,0.0338409475465313,0.9331641285956007,0.03299492385786802,0.0,0.015228426395939087,0.014382402707275803,2019,2020,2,12836.97,1838.87,12.48,231.99,14820.0,873.0899999999999,2029.0900000000001,945.4499999999999,104.78,1237.55,35.39,3681.98,341.75,0.0,3590.29,0.04147108097784022,0.037583314036203935,0.017844445584445496,0.07525328631987153,0.0,0.3028951008045932,0.019323358505782904,0.26236540635462474,0.006984777375166648,0.07337930171846983,0.00025506955857228903,0.0021415215021798432,0.004741473308748825,0.0007233102305988228,0.02529337597845643,0,0,3,4,3,0,2,0,0,0
313,471882.6,29.20246302370196,24.5,549.92,16159,66,244,98,0.4960084163623987,0.21078037007240547,0.29321121356519586,0.0004331951234606102,0.019741320626276378,0.014790519215297976,2009,2020,12,2146.33,6197.28,8055.94,3057.82,44160.0,5920.79,27389.2,18857.34,17379.39,20474.54,5613.51,66772.49,14171.89,172150.96,11510.4,0.058042402919709274,0.013133097088131667,0.01254716745224342,0.14150233553854286,0.364817350756311,0.09358259872264839,0.039961931209160924,0.004548440650280388,0.03003266066602159,0.024392507797490307,0.017071915768879804,0.036829902183297285,0.006480043977040053,0.011895988536131658,0.043389054819991245,2,4,1,1,1,4,0,1,4,0
320,1604662.11,69.45386556440444,65.83,1542.77,23104,92,537,421,0.049645083102493076,0.17893005540166204,0.7714248614958449,0.0031596260387811636,0.028003808864265928,0.01138331024930748,2004,2020,17,22986.77,367935.07,886.3100000000001,66297.83,574240.0,27989.42,39924.78,30517.54,8734.27,55985.25,1842.27,72587.79,0.0,2374.63,81142.86,0.024880490260968394,0.2292913054449824,0.017442563032787007,0.045235560525573815,0.0014798317883881486,0.35785726878040386,0.01901804735702272,0.01432499082314594,0.0,0.05056694458872715,0.00055233434782105,0.005443058663608627,0.04131575712222681,0.0011480734719909352,0.03488912067600325,2,2,4,3,2,2,3,4,1,1
322,862849.97,47.042305637335076,41.41,989.53,18342,85,451,195,0.03925417075564279,0.25280776360266055,0.7079380656416967,0.0008177952240758914,0.04590557191146004,0.023497982771780612,2005,2020,16,55741.29,418864.36,978.24,0.0,1175.72,17241.77,26904.76,22602.78,4940.34,34828.12,8027.42,57843.87,58878.11,3940.4,43642.63,0.031181272452266526,0.4854428632592987,0.01998234988638871,0.06703815496452993,0.004566726704527788,0.001362600731156078,0.02619549259531179,0.06460136980708246,0.06823678744521484,0.05057962741773057,0.0011337312789151514,0.00572560719912872,0.0,0.00930337866268918,0.04036405077466712,2,2,4,3,2,2,3,4,1,1
324,11155.73,53.63331730769231,31.67,619.09,208,37,64,26,0.08173076923076923,0.8028846153846154,0.11538461538461539,0.0,0.03365384615384615,0.014423076923076924,2020,2020,1,847.2,720.84,218.09,61.13,1040.0,322.58,699.23,411.48,298.59000000000003,0.0,57.97,2091.77,77.96,14.01,265.65,0.06267899993994118,0.06461612104272872,0.028916081690754436,0.18750633082729684,0.0012558568556248673,0.09322563382225996,0.03688508058190724,0.0759430355521333,0.00698833693536864,0.023812874639310918,0.019549594692592955,0.026765617310565964,0.005479695188033415,0.005196432685265778,0.0,0,0,3,4,3,0,2,0,0,0
327,369363.92,23.633240770362786,20.0,884.99,15629,71,245,144,0.05796915989506686,0.40034551154904346,0.5416853285558897,0.0001919508605796916,0.04370081259197645,0.00959754302898458,2007,2020,14,5568.11,10422.91,992.58,6198.88,139020.0,13302.51,29925.86,16834.78,2003.12,763.58,6769.1,39198.1,30179.51,9351.47,21624.43,0.08101998700901811,0.02821853850803836,0.03601464376921276,0.10612325102029456,0.02531776790759639,0.3763767722629758,0.04557775973354409,0.015074861670300662,0.08170670811594159,0.05854505226173688,0.002687268426217699,0.005423160984429665,0.016782581254823157,0.018326370372070994,0.002067283669720638,3,1,2,0,4,1,4,2,0,0
331,3233202.56,94.5436154161062,103.11500000000001,4077.18,34198,88,617,272,0.0371366746593368,0.19840341540440962,0.7644599099362536,0.0011404175682788466,0.0281595414936546,0.028598163635300308,2003,2020,18,64836.73,96305.57,3488.9,3074.03,90038.82,352582.98,694820.6,648671.11,6200.24,58063.35,3331.14,968749.02,355.92,1750.71,8434.78,0.21490166084737974,0.02978643255806404,0.10905069306885616,0.29962521741910286,0.0005414786013283375,0.027848184061811457,0.20062804540152288,0.020053407974537793,0.00011008280285414595,0.0026088003592326737,0.0010790848810907784,0.0019176775611609066,0.0009507693820457695,0.0010302911550336023,0.01795846344993615,1,3,5,2,0,3,1,3,2,1
342,1540.02,46.667272727272724,30.96,160.0,33,11,16,7,0.12121212121212122,0.8787878787878788,0.0,0.0,0.030303030303030304,0.0,2020,2020,1,0.0,0.0,0.0,0.0,620.0,75.6,19.77,119.49000000000001,0.0,406.63,0.0,67.66,107.04,0.0,0.0,0.01283749561694004,0.0,0.04909027155491487,0.043934494357216136,0.0,0.4025921741276087,0.07758990142985157,0.0,0.06950559083648265,0.0,0.0,0.0,0.0,0.0,0.2640420254282412,0,0,3,4,3,0,2,0,0,0
344,822016.35,41.75427185452329,30.69,1167.32,19687,86,435,236,0.03205160765987708,0.23878701681312542,0.7291613755269976,0.0014222583430690302,0.018235383755777924,0.014730532838929243,1999,2020,22,11090.35,309848.19,1216.39,6803.21,7898.02,30728.07,61871.51,56027.93,8685.34,33154.86,6929.73,97933.38,40227.98,0.0,3770.69,0.07526797976706912,0.37693677260799013,0.03738133675808273,0.11913799524790475,0.0,0.009608105726850811,0.06815914306327363,0.01349164162002374,0.04893817501318557,0.004587122871704438,0.0014797637540907794,0.010565896894873198,0.008276246573441027,0.008430160786947851,0.040333577306582775,2,2,4,3,2,2,3,4,1,0
349,181622.53,47.38391077484999,39.36,976.23,3833,71,202,105,0.1046177928515523,0.24549960866162274,0.649882598486825,0.00026089225150013044,0.05374380380902687,0.01121836681450561,2009,2020,12,10084.95,3586.1,1072.03,0.0,0.0,6607.45,16207.94,8677.76,7831.12,1111.7,3002.79,27182.95,27835.6,0.0,15229.34,0.08923969950203865,0.019744797079965796,0.0363801231047712,0.1496672797146918,0.0,0.0,0.04777909436676166,0.05552697674677255,0.1532607215635637,0.08385160145054692,0.005902516609585826,0.043117558157569985,0.0,0.01653313605971682,0.006120936648112985,3,1,2,0,4,1,4,2,1,0
